timestamp,btc_mvrv_ratio
1584199800000.0,1.4696
1584203700000.0,1.5404
1584211200000.0,1.6826
1584219000000.0,1.5528
1584225900000.0,1.5508
1584228300000.0,1.5037
1584231600000.0,1.4886
1584237300000.0,1.5568
1584247800000.0,1.5266
1584258600000.0,1.4037
1584267900000.0,1.3189
1584272400000.0,1.3585
1584275400000.0,1.3767
1584279300000.0,1.4357
1584287700000.0,1.5587
1584294600000.0,1.3658
1584300300000.0,1.5382
1584305100000.0,1.6533
1584307200000.0,1.6258
1584308700000.0,1.4705
1584309600000.0,1.3879
1584310800000.0,1.4348
1584312000000.0,1.6115
1584315600000.0,1.5027
1584318300000.0,1.5655
1584324600000.0,1.47
1584331500000.0,1.6118
1584338100000.0,1.4806
1584339300000.0,1.3647
1584343200000.0,1.578
1584345000000.0,1.426
1584348000000.0,1.5466
1584352500000.0,1.5849
1584353400000.0,1.6633
1584354900000.0,1.548
1584357300000.0,1.4606
1584360600000.0,1.4653
1584361500000.0,1.4016
1584363600000.0,1.3331
1584365700000.0,1.4686
1584367200000.0,1.5931
1584368700000.0,1.4267
1584369900000.0,1.4482
1584372300000.0,1.5759
1584374700000.0,1.7733
1584377700000.0,1.2791
1584382200000.0,1.5321
1584387000000.0,1.54
1584388500000.0,1.4856
1584391800000.0,1.4027
1584397200000.0,1.5416
1584402600000.0,1.4967
1584407700000.0,1.5198
1584409500000.0,1.6522
1584413400000.0,1.4437
1584417600000.0,1.3968
1584423300000.0,1.4277
1584429900000.0,1.6042
1584433200000.0,1.648
1584436800000.0,1.5433
1584440400000.0,1.3936
1584445800000.0,1.6067
1584450300000.0,1.4629
1584453000000.0,1.4655
1584454500000.0,1.39
1584457500000.0,1.4602
1584460800000.0,1.4922
1584462300000.0,1.5484
1584465600000.0,1.4598
1584470400000.0,1.4257
1584474900000.0,1.4145
1584479400000.0,1.3803
1584486000000.0,1.5385
1584491700000.0,1.4761
1584499800000.0,1.4377
1584508800000.0,1.6651
1584513300000.0,1.554
1584517500000.0,1.6972
1584522000000.0,1.5697
1584526200000.0,1.4495
1584530100000.0,1.2243
1584535800000.0,1.4148
1584538500000.0,1.5291
1584540000000.0,1.6144
1584542700000.0,1.4626
1584546300000.0,1.5839
1584548400000.0,1.3851
1584550800000.0,1.5288
1584554100000.0,1.6528
1584558900000.0,1.541
1584564300000.0,1.517
1584570000000.0,1.6002
1584576300000.0,1.4801
1584582300000.0,1.6302
1584589200000.0,1.4762
1584597600000.0,1.496
1584604200000.0,1.4892
1584609900000.0,1.6411
1584612000000.0,1.4053
1584614700000.0,1.4848
1584619800000.0,1.4442
1584621000000.0,1.1266
1584623100000.0,1.4484
1584624900000.0,1.4567
1584627300000.0,1.5049
1584630900000.0,1.4616
1584633300000.0,1.4253
1584634500000.0,1.6144
1584635400000.0,1.3858
1584636300000.0,1.5438
1584637800000.0,1.2877
1584640200000.0,1.4708
1584641400000.0,1.5292
1584644100000.0,1.6825
1584646800000.0,1.4489
1584651900000.0,1.3807
1584657600000.0,1.4721
1584659400000.0,1.3856
1584663000000.0,1.6482
1584668100000.0,1.4924
1584674700000.0,1.4943
1584681300000.0,1.4739
1584687000000.0,1.4546
1584691200000.0,1.4679
1584692400000.0,1.5387
1584693300000.0,1.5059
1584695100000.0,1.4802
1584697800000.0,1.4246
1584699600000.0,1.4462
1584700800000.0,1.4754
1584702300000.0,1.4855
1584704100000.0,1.6403
1584706500000.0,1.4043
1584709800000.0,1.5932
1584711600000.0,1.4922
1584713700000.0,1.5289
1584716100000.0,1.4208
1584719400000.0,1.6379
1584721500000.0,1.3122
1584722700000.0,1.6748
1584725700000.0,1.4815
1584729300000.0,1.4094
1584731400000.0,1.4584
1584734700000.0,1.5735
1584735900000.0,1.4295
1584736500000.0,1.4997
1584737700000.0,1.583
1584740100000.0,1.3441
1584742200000.0,1.3405
1584744000000.0,1.4796
1584746700000.0,1.4597
1584750000000.0,1.5436
1584754200000.0,1.3855
1584757800000.0,1.4076
1584761700000.0,1.5113
1584766500000.0,1.4216
1584770700000.0,1.4569
1584775200000.0,1.4567
1584779400000.0,1.4211
1584783000000.0,1.6577
1584785700000.0,1.4202
1584789900000.0,1.5084
1584792600000.0,1.6677
1584796200000.0,1.4385
1584799800000.0,1.5908
1584803400000.0,1.563
1584807300000.0,1.6077
1584812400000.0,1.3523
1584815400000.0,1.3673
1584820500000.0,1.5595
1584824100000.0,1.5415
1584826800000.0,1.5752
1584828900000.0,1.4303
1584834600000.0,1.419
1584840000000.0,1.6375
1584845400000.0,1.4425
1584849900000.0,1.5342
1584855900000.0,1.3866
1584861300000.0,1.4487
1584866400000.0,1.5241
1584871500000.0,1.6082
1584873900000.0,1.4179
1584878400000.0,1.3998
1584879300000.0,1.346
1584880800000.0,1.4492
1584884100000.0,1.4598
1584888900000.0,1.5274
1584892200000.0,1.4522
1584896100000.0,1.4651
1584900000000.0,1.429
1584902400000.0,1.2341
1584905700000.0,1.3346
1584908400000.0,1.5535
1584912000000.0,1.4066
1584914700000.0,1.4407
1584918300000.0,1.509
1584921600000.0,1.5728
1584922800000.0,1.4272
1584927300000.0,1.4884
1584933900000.0,1.7235
1584939000000.0,1.4548
1584945300000.0,1.3255
1584950100000.0,1.4768
1584954300000.0,1.4144
1584958800000.0,1.4257
1584963300000.0,1.5059
1584965700000.0,1.4332
1584966300000.0,1.5918
1584967500000.0,1.506
1584968700000.0,1.5635
1584969300000.0,1.5563
1584970200000.0,1.3725
1584971100000.0,1.3712
1584972900000.0,1.6318
1584975600000.0,1.3479
1584978900000.0,1.4486
1584981300000.0,1.3153
1584983700000.0,1.3479
1584987000000.0,1.4525
1584991800000.0,1.6286
1584995400000.0,1.6697
1584998100000.0,1.5359
1585001700000.0,1.3773
1585005600000.0,1.4175
1585008300000.0,1.6058
1585009800000.0,1.469
1585012800000.0,1.3974
1585017000000.0,1.4107
1585021200000.0,1.5023
1585024500000.0,1.529
1585028100000.0,1.4588
1585032900000.0,1.5023
1585037100000.0,1.4725
1585038300000.0,1.4725
1585039500000.0,1.5609
1585042500000.0,1.6297
1585044900000.0,1.6154
1585048200000.0,1.6308
1585051500000.0,1.445
1585053300000.0,1.5513
1585055700000.0,1.4417
1585057800000.0,1.6303
1585061400000.0,1.4868
1585062900000.0,1.5277
1585065600000.0,1.5726
1585069200000.0,1.5356
1585072800000.0,1.3247
1585077000000.0,1.5896
1585080900000.0,1.525
1585086000000.0,1.558
1585090200000.0,1.5098
1585094700000.0,1.5449
1585098600000.0,1.5743
1585104000000.0,1.4547
1585109100000.0,1.5168
1585113600000.0,1.5939
1585119000000.0,1.5264
1585124700000.0,1.5652
1585127100000.0,1.5602
1585128600000.0,1.3053
1585130400000.0,1.5129
1585132500000.0,1.497
1585133700000.0,1.651
1585136100000.0,1.5986
1585137900000.0,1.3455
1585142100000.0,1.2426
1585143600000.0,1.4545
1585144800000.0,1.3289
1585146900000.0,1.5603
1585150500000.0,1.4846
1585154100000.0,1.4038
1585158600000.0,1.448
1585163100000.0,1.3915
1585168800000.0,1.2654
1585173900000.0,1.3768
1585178400000.0,1.5033
1585182300000.0,1.4753
1585187100000.0,1.4218
1585192800000.0,1.5884
1585197600000.0,1.3072
1585203000000.0,1.5062
1585207500000.0,1.4791
1585212000000.0,1.5607
1585218000000.0,1.4863
1585223400000.0,1.8629
1585227300000.0,1.6589
1585229700000.0,1.4701
1585231800000.0,1.5301
1585236900000.0,1.5936
1585242600000.0,1.7481
1585250400000.0,1.4352
1585254900000.0,1.6324
1585260000000.0,1.4089
1585266000000.0,1.7071
1585268700000.0,1.6557
1585274700000.0,1.5003
1585282800000.0,1.4284
1585285800000.0,1.4059
1585290300000.0,1.2878
1585296900000.0,1.5642
1585303800000.0,1.3344
1585309500000.0,1.5414
1585314000000.0,1.4031
1585317300000.0,1.3847
1585322400000.0,1.5649
1585328400000.0,1.3843
1585335600000.0,1.6063
1585342500000.0,1.4896
1585352100000.0,1.5701
1585353000000.0,1.5957
1585354200000.0,1.4032
1585356900000.0,1.5484
1585361700000.0,1.4086
1585365900000.0,1.4697
1585368000000.0,1.559
1585371600000.0,1.5751
1585377300000.0,1.4199
1585383300000.0,1.389
1585387800000.0,1.6372
1585393500000.0,1.5457
1585399200000.0,1.4795
1585404000000.0,1.3111
1585411200000.0,1.3546
1585416900000.0,1.7401
1585418700000.0,1.4475
1585420500000.0,1.7005
1585424700000.0,1.4527
1585428000000.0,1.3937
1585433100000.0,1.401
1585439700000.0,1.4407
1585448100000.0,1.5957
1585460100000.0,1.4206
1585468500000.0,1.4711
1585473900000.0,1.4858
1585479600000.0,1.4929
1585483800000.0,1.4683
1585489200000.0,1.4879
1585497300000.0,1.5502
1585500600000.0,1.4298
1585507800000.0,1.4691
1585510500000.0,1.5133
1585512300000.0,1.5718
1585515900000.0,1.3837
1585522500000.0,1.4489
1585527900000.0,1.5701
1585534500000.0,1.5236
1585541400000.0,1.5012
1585544700000.0,1.3699
1585547100000.0,1.565
1585551300000.0,1.3862
1585553100000.0,1.6224
1585557300000.0,1.4392
1585563600000.0,1.5528
1585567500000.0,1.422
1585569300000.0,1.49
1585572900000.0,1.405
1585577700000.0,1.5162
1585581900000.0,1.494
1585583400000.0,1.5225
1585586700000.0,1.4388
1585592100000.0,1.5233
1585597800000.0,1.5409
1585599900000.0,1.4713
1585602600000.0,1.5821
1585605600000.0,1.4669
1585608300000.0,1.5388
1585611300000.0,1.4992
1585614900000.0,1.3638
1585620600000.0,1.4642
1585626000000.0,1.4255
1585630800000.0,1.4404
1585636800000.0,1.4329
1585643100000.0,1.4677
1585648200000.0,1.5529
1585653000000.0,1.6358
1585656300000.0,1.6548
1585659300000.0,1.624
1585663200000.0,1.465
1585668000000.0,1.3972
1585673400000.0,1.5778
1585680300000.0,1.5068
1585686900000.0,1.4922
1585694700000.0,1.7795
1585700400000.0,1.5475
1585702800000.0,1.3733
1585710600000.0,1.3892
1585717500000.0,1.4501
1585722600000.0,1.6601
1585728600000.0,1.506
1585734900000.0,1.4295
1585742100000.0,1.4538
1585743300000.0,1.5387
1585748100000.0,1.6805
1585750800000.0,1.3864
1585755600000.0,1.4049
1585759500000.0,1.4972
1585762800000.0,1.6499
1585769700000.0,1.4269
1585773000000.0,1.5655
1585774200000.0,1.4665
1585776900000.0,1.3235
1585779900000.0,1.4599
1585780800000.0,1.4896
1585782600000.0,1.3858
1585784100000.0,1.4572
1585785900000.0,1.3521
1585788000000.0,1.504
1585791900000.0,1.5584
1585797600000.0,1.4192
1585804800000.0,1.4789
1585811700000.0,1.4456
1585815300000.0,1.536
1585822200000.0,1.5353
1585825200000.0,1.6081
1585828800000.0,1.4045
1585830900000.0,1.6133
1585833900000.0,1.2888
1585838100000.0,1.5575
1585839000000.0,1.4864
1585841100000.0,1.4103
1585843200000.0,1.4967
1585844100000.0,1.5222
1585845900000.0,1.5376
1585847100000.0,1.5929
1585847700000.0,1.3182
1585848900000.0,1.4734
1585850700000.0,1.4087
1585851600000.0,1.4647
1585852800000.0,1.5872
1585853700000.0,1.6482
1585855200000.0,1.5728
1585857300000.0,1.5007
1585859400000.0,1.5246
1585861800000.0,1.5273
1585865100000.0,1.5579
1585869000000.0,1.5031
1585872300000.0,1.4632
1585878300000.0,1.5309
1585884900000.0,1.4659
1585891500000.0,1.7378
1585898400000.0,1.2944
1585899900000.0,1.4423
1585901400000.0,1.4613
1585904400000.0,1.5495
1585908000000.0,1.5126
1585911000000.0,1.3235
1585912200000.0,1.451
1585915200000.0,1.626
1585917600000.0,1.8606
1585918500000.0,1.6504
1585920600000.0,1.5463
1585923000000.0,1.6153
1585924800000.0,1.4997
1585926600000.0,1.5422
1585928100000.0,1.4373
1585930200000.0,1.5845
1585932000000.0,1.4461
1585933800000.0,1.381
1585937400000.0,1.3961
1585941600000.0,1.4019
1585945500000.0,1.4055
1585950300000.0,1.4883
1585958100000.0,1.5363
1585964700000.0,1.5413
1585971300000.0,1.4999
1585980300000.0,1.5854
1585988700000.0,1.4689
1585993800000.0,1.6026
1585996500000.0,1.6103
1586000400000.0,1.5947
1586001300000.0,1.294
1586004600000.0,1.5512
1586010000000.0,1.453
1586014800000.0,1.5522
1586018700000.0,1.4123
1586024100000.0,1.4713
1586030400000.0,1.5104
1586032500000.0,1.394
1586033700000.0,1.3012
1586036700000.0,1.3874
1586040300000.0,1.6169
1586045400000.0,1.502
1586051700000.0,1.5238
1586059500000.0,1.3929
1586065800000.0,1.5541
1586072400000.0,1.3266
1586079600000.0,1.7181
1586084700000.0,1.574
1586092800000.0,1.5424
1586099100000.0,1.5231
1586106000000.0,1.5382
1586107500000.0,1.5145
1586109300000.0,1.3234
1586114100000.0,1.6367
1586119800000.0,1.5122
1586125200000.0,1.6086
1586131800000.0,1.5392
1586133900000.0,1.5295
1586137500000.0,1.5416
1586145900000.0,1.5179
1586148000000.0,1.4995
1586150100000.0,1.4468
1586153100000.0,1.5714
1586155200000.0,1.5301
1586156700000.0,1.572
1586158200000.0,1.5019
1586161500000.0,1.3562
1586164500000.0,1.4169
1586166000000.0,1.5515
1586168700000.0,1.6086
1586171100000.0,1.3957
1586175300000.0,1.6169
1586178300000.0,1.5898
1586180400000.0,1.441
1586182800000.0,1.379
1586187600000.0,1.5273
1586189400000.0,1.5488
1586192100000.0,1.4719
1586194500000.0,1.5843
1586196000000.0,1.4123
1586199300000.0,1.4354
1586200800000.0,1.5693
1586202900000.0,1.5312
1586204400000.0,1.4321
1586208900000.0,1.339
1586214600000.0,1.523
1586217600000.0,1.516
1586219100000.0,1.5286
1586220300000.0,1.4047
1586223600000.0,1.2802
1586226300000.0,1.3886
1586229300000.0,1.6248
1586233500000.0,1.4745
1586238000000.0,1.5871
1586243100000.0,1.6371
1586245800000.0,1.6068
1586249400000.0,1.6163
1586253900000.0,1.5194
1586256600000.0,1.5281
1586259000000.0,1.4768
1586262300000.0,1.5323
1586262900000.0,1.3938
1586265300000.0,1.6318
1586268600000.0,1.5275
1586271000000.0,1.5633
1586274000000.0,1.5179
1586277000000.0,1.4287
1586282700000.0,1.6438
1586286300000.0,1.6374
1586289900000.0,1.5465
1586290800000.0,1.4465
1586293500000.0,1.4161
1586296500000.0,1.5124
1586301300000.0,1.7084
1586306700000.0,1.3647
1586313600000.0,1.7182
1586315400000.0,1.5235
1586317800000.0,1.6429
1586322300000.0,1.2823
1586325900000.0,1.482
1586328900000.0,1.5901
1586333400000.0,1.5026
1586336400000.0,1.5877
1586340600000.0,1.4154
1586343000000.0,1.4424
1586346600000.0,1.5769
1586348700000.0,1.5769
1586352000000.0,1.5367
1586354700000.0,1.5844
1586359200000.0,1.4595
1586362500000.0,1.6057
1586365500000.0,1.4958
1586369700000.0,1.3371
1586374200000.0,1.4995
1586377800000.0,1.3228
1586382600000.0,1.6104
1586388300000.0,1.5034
1586391900000.0,1.5696
1586397000000.0,1.562
1586403600000.0,1.5612
1586407800000.0,1.58
1586415300000.0,1.5754
1586421000000.0,1.5747
1586426700000.0,1.4931
1586432700000.0,1.6748
1586433600000.0,1.4473
1586434500000.0,1.44
1586435700000.0,1.4217
1586437500000.0,1.4051
1586439600000.0,1.4137
1586441700000.0,1.5916
1586445000000.0,1.6246
1586448300000.0,1.4124
1586453400000.0,1.533
1586458200000.0,1.3407
1586462700000.0,1.404
1586469000000.0,1.5012
1586477400000.0,1.4932
1586484600000.0,1.4117
1586489100000.0,1.6383
1586491500000.0,1.3235
1586492700000.0,1.5165
1586495100000.0,1.5746
1586496300000.0,1.478
1586498700000.0,1.5036
1586501400000.0,1.7534
1586502900000.0,1.6878
1586505900000.0,1.6317
1586509500000.0,1.6138
1586512500000.0,1.4911
1586517300000.0,1.4423
1586522100000.0,1.2548
1586526000000.0,1.5455
1586528100000.0,1.3726
1586530800000.0,1.3757
1586532300000.0,1.5457
1586533500000.0,1.4078
1586535300000.0,1.4963
1586538300000.0,1.6096
1586541300000.0,1.5358
1586545200000.0,1.5016
1586548500000.0,1.5629
1586554500000.0,1.5248
1586559900000.0,1.4953
1586565600000.0,1.6087
1586571600000.0,1.6169
1586579400000.0,1.5719
1586587800000.0,1.5913
1586592300000.0,1.4905
1586598300000.0,1.4662
1586603400000.0,1.4145
1586611800000.0,1.592
1586616000000.0,1.5019
1586622300000.0,1.4798
1586625600000.0,1.5685
1586631300000.0,1.507
1586635800000.0,1.3937
1586641800000.0,1.5097
1586646000000.0,1.5057
1586652300000.0,1.5035
1586658300000.0,1.2773
1586667600000.0,1.4006
1586678700000.0,1.4526
1586689200000.0,1.6362
1586694300000.0,1.6
1586697000000.0,1.4218
1586701500000.0,1.5412
1586703000000.0,1.2997
1586706300000.0,1.3067
1586707800000.0,1.519
1586709000000.0,1.3376
1586710800000.0,1.4693
1586712000000.0,1.4836
1586714100000.0,1.5645
1586718600000.0,1.4822
1586723700000.0,1.6097
1586728500000.0,1.3574
1586730300000.0,1.4682
1586733900000.0,1.467
1586736000000.0,1.405
1586736600000.0,1.6157
1586737800000.0,1.5414
1586738100000.0,1.5755
1586739300000.0,1.3746
1586741700000.0,1.4812
1586744700000.0,1.4049
1586749800000.0,1.3362
1586754600000.0,1.6288
1586761200000.0,1.5271
1586766300000.0,1.5229
1586772600000.0,1.3069
1586778000000.0,1.4833
1586779200000.0,1.6545
1586779800000.0,1.5767
1586784300000.0,1.4108
1586786400000.0,1.39
1586787300000.0,1.36
1586790300000.0,1.4382
1586793000000.0,1.5058
1586795700000.0,1.5077
1586802300000.0,1.6114
1586808300000.0,1.3945
1586812200000.0,1.2542
1586815500000.0,1.4125
1586820000000.0,1.4625
1586826300000.0,1.426
1586834700000.0,1.5078
1586838600000.0,1.4427
1586846100000.0,1.5074
1586850900000.0,1.4454
1586853600000.0,1.5441
1586858400000.0,1.6354
1586862300000.0,1.4208
1586866800000.0,1.7221
1586871600000.0,1.4552
1586874000000.0,1.4677
1586875800000.0,1.6063
1586879700000.0,1.4894
1586882700000.0,1.5893
1586886300000.0,1.4947
1586891700000.0,1.376
1586896800000.0,1.4655
1586903100000.0,1.5931
1586909700000.0,1.604
1586917200000.0,1.5154
1586923500000.0,1.6743
1586931000000.0,1.4227
1586938200000.0,1.646
1586942700000.0,1.353
1586947800000.0,1.5899
1586949300000.0,1.535
1586952300000.0,1.6431
1586954400000.0,1.6
1586956800000.0,1.3759
1586961300000.0,1.406
1586966100000.0,1.538
1586970900000.0,1.415
1586977800000.0,1.3662
1586986800000.0,1.5399
1586991900000.0,1.3095
1586994300000.0,1.3203
1586995500000.0,1.4786
1586997000000.0,1.5866
1587000000000.0,1.2997
1587001800000.0,1.5062
1587006300000.0,1.3732
1587010500000.0,1.6175
1587018000000.0,1.4417
1587020700000.0,1.4097
1587021300000.0,1.4082
1587021600000.0,1.4804
1587022500000.0,1.5006
1587024300000.0,1.6266
1587026100000.0,1.5035
1587027300000.0,1.4341
1587029400000.0,1.4631
1587033000000.0,1.5193
1587034200000.0,1.4539
1587036600000.0,1.4627
1587038700000.0,1.5993
1587041400000.0,1.5493
1587043800000.0,1.5232
1587046200000.0,1.5848
1587049800000.0,1.7256
1587052500000.0,1.5915
1587054600000.0,1.5604
1587056700000.0,1.4829
1587062400000.0,1.4962
1587066600000.0,1.4342
1587067800000.0,1.4794
1587072000000.0,1.5239
1587075000000.0,1.4348
1587078000000.0,1.5609
1587079500000.0,1.5786
1587081900000.0,1.4033
1587083700000.0,1.6183
1587089100000.0,1.425
1587095700000.0,1.4241
1587100200000.0,1.6923
1587105600000.0,1.3985
1587111000000.0,1.5995
1587116100000.0,1.5743
1587120000000.0,1.4075
1587124800000.0,1.4873
1587130200000.0,1.4062
1587132000000.0,1.5833
1587135600000.0,1.5361
1587139500000.0,1.6209
1587147900000.0,1.3822
1587154200000.0,1.5852
1587162600000.0,1.4717
1587166500000.0,1.4923
1587167700000.0,1.4418
1587172800000.0,1.3845
1587180300000.0,1.5425
1587191400000.0,1.4644
1587204300000.0,1.551
1587211200000.0,1.4013
1587214800000.0,1.392
1587216300000.0,1.3728
1587218100000.0,1.5523
1587220500000.0,1.4963
1587225600000.0,1.4347
1587227400000.0,1.53
1587232200000.0,1.5032
1587241200000.0,1.5614
1587249900000.0,1.5697
1587253200000.0,1.5241
1587257100000.0,1.6559
1587268200000.0,1.6291
1587275700000.0,1.4404
1587277500000.0,1.3972
1587283800000.0,1.6084
1587291600000.0,1.427
1587300600000.0,1.4453
1587304200000.0,1.4713
1587306300000.0,1.4829
1587311100000.0,1.6027
1587316800000.0,1.6804
1587323700000.0,1.4288
1587333300000.0,1.4276
1587337200000.0,1.4902
1587341100000.0,1.4515
1587345000000.0,1.5617
1587352500000.0,1.5145
1587357900000.0,1.4983
1587365700000.0,1.4583
1587371700000.0,1.6584
1587377700000.0,1.5479
1587378900000.0,1.583
1587382200000.0,1.5329
1587383400000.0,1.5838
1587384300000.0,1.7158
1587386700000.0,1.5617
1587388500000.0,1.4322
1587392400000.0,1.6362
1587395700000.0,1.4972
1587399900000.0,1.6202
1587403200000.0,1.4503
1587404400000.0,1.5592
1587405000000.0,1.4631
1587405900000.0,1.4591
1587406500000.0,1.4004
1587408000000.0,1.5479
1587410400000.0,1.6858
1587411600000.0,1.5307
1587413100000.0,1.4978
1587415200000.0,1.4491
1587419700000.0,1.3737
1587425100000.0,1.5879
1587429000000.0,1.5907
1587434400000.0,1.4432
1587441900000.0,1.5762
1587449100000.0,1.4201
1587457500000.0,1.5506
1587462000000.0,1.6279
1587464100000.0,1.3028
1587468300000.0,1.5019
1587472200000.0,1.6562
1587476700000.0,1.6147
1587479700000.0,1.4698
1587482400000.0,1.5584
1587486600000.0,1.5584
1587491400000.0,1.5263
1587491700000.0,1.5165
1587494700000.0,1.3697
1587499800000.0,1.4185
1587509400000.0,1.6034
1587514800000.0,1.4174
1587519900000.0,1.5041
1587527700000.0,1.5422
1587535200000.0,1.4577
1587539400000.0,1.2691
1587542700000.0,1.5908
1587546900000.0,1.2129
1587553200000.0,1.5262
1587558300000.0,1.3121
1587561900000.0,1.3431
1587563100000.0,1.6855
1587564600000.0,1.567
1587566100000.0,1.5242
1587567900000.0,1.5304
1587571500000.0,1.6041
1587574200000.0,1.3346
1587577800000.0,1.4613
1587582300000.0,1.5758
1587590100000.0,1.4439
1587597600000.0,1.6178
1587603300000.0,1.6228
1587607200000.0,1.3442
1587612000000.0,1.7187
1587619800000.0,1.4516
1587622500000.0,1.3872
1587625500000.0,1.5078
1587630600000.0,1.3928
1587636900000.0,1.5774
1587642300000.0,1.3464
1587645000000.0,1.438
1587647700000.0,1.6096
1587649200000.0,1.4247
1587650700000.0,1.3902
1587651000000.0,1.3161
1587651900000.0,1.5287
