timestamp,btc_taker_buy_sell_ratio
1584193800000.0,0.9315
1584199800000.0,1.1702
1584203700000.0,1.111
1584211200000.0,0.8159
1584219000000.0,0.7424
1584225900000.0,0.7909
1584228300000.0,1.0697
1584231600000.0,1.1209
1584237300000.0,1.2002
1584247800000.0,0.9696
1584258600000.0,1.2515
1584267900000.0,0.9852
1584272400000.0,0.8832
1584275400000.0,1.009
1584279300000.0,0.9172
1584287700000.0,1.0032
1584294600000.0,0.9941
1584300300000.0,0.8841
1584305100000.0,1.3682
1584307200000.0,1.2972
1584308700000.0,1.3972
1584309600000.0,0.3711
1584310800000.0,0.7731
1584312000000.0,0.96
1584315600000.0,0.8836
1584318300000.0,1.0626
1584324600000.0,0.8422
1584331500000.0,0.9391
1584338100000.0,0.7241
1584339300000.0,0.8731
1584343200000.0,0.8381
1584345000000.0,1.0818
1584348000000.0,0.8335
1584352500000.0,0.5291
1584353400000.0,1.1107
1584354900000.0,0.9089
1584357300000.0,1.4139
1584360600000.0,0.704
1584361500000.0,1.2767
1584363600000.0,0.8403
1584365700000.0,1.2998
1584367200000.0,1.0707
1584368700000.0,0.9669
1584369900000.0,1.2369
1584372300000.0,1.0169
1584374700000.0,0.7814
1584377700000.0,1.0174
1584382200000.0,1.0523
1584387000000.0,0.8573
1584388500000.0,0.9341
1584391800000.0,1.1359
1584397200000.0,1.1494
1584402600000.0,1.2622
1584407700000.0,1.1044
1584409500000.0,1.1588
1584413400000.0,1.1728
1584417600000.0,0.9255
1584423300000.0,1.1056
1584429900000.0,1.0509
1584433200000.0,0.7694
1584436800000.0,0.9864
1584440400000.0,1.0559
1584445800000.0,0.8902
1584450300000.0,0.8977
1584453000000.0,0.835
1584454500000.0,1.1509
1584457500000.0,1.2056
1584460800000.0,0.9913
1584462300000.0,0.997
1584465600000.0,1.0757
1584470400000.0,0.9117
1584474900000.0,1.1523
1584479400000.0,0.9966
1584486000000.0,0.9366
1584491700000.0,0.9692
1584499800000.0,1.0137
1584508800000.0,0.7705
1584513300000.0,0.8678
1584517500000.0,1.1181
1584522000000.0,0.7525
1584526200000.0,1.0933
1584530100000.0,1.0826
1584535800000.0,1.1798
1584538500000.0,1.1605
1584540000000.0,1.0591
1584542700000.0,0.8201
1584546300000.0,0.8537
1584548400000.0,1.029
1584550800000.0,1.0207
1584554100000.0,1.0225
1584558900000.0,1.0148
1584564300000.0,0.862
1584570000000.0,1.2167
1584576300000.0,0.8477
1584582300000.0,0.9735
1584589200000.0,1.0876
1584597600000.0,1.0634
1584604200000.0,1.123
1584609900000.0,1.1081
1584612000000.0,0.9906
1584614700000.0,1.1015
1584619800000.0,1.0234
1584621000000.0,1.2017
1584623100000.0,0.7366
1584624900000.0,1.1383
1584627300000.0,0.9661
1584630900000.0,1.2044
1584633300000.0,1.0234
1584634500000.0,1.4218
1584635400000.0,0.7848
1584636300000.0,1.1502
1584637800000.0,1.1083
1584640200000.0,0.7485
1584641400000.0,0.9709
1584644100000.0,1.0301
1584646800000.0,1.0763
1584651900000.0,1.0537
1584657600000.0,0.9263
1584659400000.0,1.1316
1584663000000.0,0.8361
1584668100000.0,1.0274
1584674700000.0,1.1129
1584681300000.0,0.9879
1584687000000.0,1.0523
1584691200000.0,1.5204
1584692400000.0,0.6723
1584693300000.0,1.2231
1584695100000.0,1.098
1584697800000.0,1.0322
1584699600000.0,1.1964
1584700800000.0,1.006
1584702300000.0,0.7046
1584704100000.0,1.0051
1584706500000.0,0.9257
1584709800000.0,0.979
1584711600000.0,1.1127
1584713700000.0,1.0114
1584716100000.0,0.9983
1584719400000.0,0.8234
1584721500000.0,0.9121
1584722700000.0,1.0879
1584725700000.0,0.7965
1584729300000.0,0.9685
1584731400000.0,0.7855
1584734700000.0,0.8495
1584735900000.0,0.7483
1584736500000.0,1.1356
1584737700000.0,1.2966
1584740100000.0,1.0744
1584742200000.0,0.7816
1584744000000.0,1.1006
1584746700000.0,0.8888
1584750000000.0,1.2241
1584754200000.0,0.9635
1584757800000.0,0.9599
1584761700000.0,0.9658
1584766500000.0,0.8805
1584770700000.0,1.0557
1584775200000.0,1.0171
1584779400000.0,0.7894
1584783000000.0,1.1026
1584785700000.0,0.9579
1584789900000.0,1.2614
1584792600000.0,1.0143
1584796200000.0,1.0347
1584799800000.0,0.9966
1584803400000.0,1.0003
1584807300000.0,0.9767
1584812400000.0,1.0184
1584815400000.0,1.051
1584820500000.0,1.2058
1584824100000.0,0.9254
1584826800000.0,0.8272
1584828900000.0,0.982
1584834600000.0,1.073
1584840000000.0,1.052
1584845400000.0,1.1456
1584849900000.0,1.0502
1584855900000.0,0.9568
1584861300000.0,1.037
1584866400000.0,1.1145
1584871500000.0,0.9633
1584873900000.0,0.8018
1584878400000.0,0.8517
1584879300000.0,0.9667
1584880800000.0,1.0361
1584884100000.0,0.8331
1584888900000.0,0.9823
1584892200000.0,0.9811
1584896100000.0,1.0482
1584900000000.0,0.8346
1584902400000.0,1.0594
1584905700000.0,0.8639
1584908400000.0,1.108
1584912000000.0,1.1243
1584914700000.0,0.7817
1584918300000.0,1.0272
1584921600000.0,1.1708
1584922800000.0,0.9658
1584927300000.0,1.0748
1584933900000.0,0.9716
1584939000000.0,1.0729
1584945300000.0,0.9359
1584950100000.0,0.9618
1584954300000.0,1.0707
1584958800000.0,1.0145
1584963300000.0,1.3057
1584965700000.0,1.3473
1584966300000.0,0.852
1584967500000.0,1.2069
1584968700000.0,0.923
1584969300000.0,0.8795
1584970200000.0,0.8959
1584971100000.0,1.0553
1584972900000.0,0.9165
1584975600000.0,0.9268
1584978900000.0,1.1376
1584981300000.0,0.9604
1584983700000.0,0.8422
1584987000000.0,0.9506
1584991800000.0,1.0353
1584995400000.0,1.1381
1584998100000.0,0.9363
1585001700000.0,1.1065
1585005600000.0,1.1492
1585008300000.0,1.0142
1585009800000.0,0.925
1585012800000.0,1.0269
1585017000000.0,0.9585
1585021200000.0,0.8729
1585024500000.0,1.0204
1585028100000.0,1.075
1585032900000.0,1.0224
1585037100000.0,1.2545
1585038300000.0,0.8832
1585039500000.0,1.0606
1585042500000.0,0.9593
1585044900000.0,0.9701
1585048200000.0,1.0448
1585051500000.0,0.9643
1585053300000.0,1.1571
1585055700000.0,1.0161
1585057800000.0,0.9471
1585061400000.0,0.8669
1585062900000.0,0.964
1585065600000.0,0.9731
1585069200000.0,1.0718
1585072800000.0,1.0319
1585077000000.0,1.1544
1585080900000.0,0.9616
1585086000000.0,1.04
1585090200000.0,0.9153
1585094700000.0,1.0184
1585098600000.0,0.7722
1585104000000.0,0.9051
1585109100000.0,1.0954
1585113600000.0,1.0392
1585119000000.0,0.9571
1585124700000.0,1.1092
1585127100000.0,1.1341
1585128600000.0,0.9812
1585130400000.0,0.8201
1585132500000.0,0.797
1585133700000.0,1.0576
1585136100000.0,0.9769
1585137900000.0,1.0812
1585142100000.0,1.2868
1585143600000.0,0.805
1585144800000.0,0.9647
1585146900000.0,1.0029
1585150500000.0,0.9414
1585154100000.0,0.9869
1585158600000.0,0.976
1585163100000.0,0.9481
1585168800000.0,0.9978
1585173900000.0,1.0068
1585178400000.0,1.1075
1585182300000.0,0.9408
1585187100000.0,0.9337
1585192800000.0,1.0155
1585197600000.0,0.8858
1585203000000.0,0.8922
1585207500000.0,0.8858
1585212000000.0,1.0639
1585218000000.0,1.0641
1585223400000.0,0.9571
1585227300000.0,0.8907
1585229700000.0,1.0242
1585231800000.0,1.0151
1585236900000.0,1.0521
1585242600000.0,1.1168
1585250400000.0,1.0668
1585254900000.0,0.9781
1585260000000.0,1.0724
1585266000000.0,1.1473
1585268700000.0,0.922
1585274700000.0,1.0264
1585282800000.0,0.9466
1585285800000.0,1.1038
1585290300000.0,1.0387
1585296900000.0,0.9313
1585303800000.0,0.8941
1585309500000.0,1.0073
1585314000000.0,0.9569
1585317300000.0,1.0467
1585322400000.0,1.035
1585328400000.0,0.996
1585335600000.0,1.0965
1585342500000.0,0.9093
1585352100000.0,0.6229
1585353000000.0,0.9393
1585354200000.0,1.0234
1585356900000.0,0.9851
1585361700000.0,0.8872
1585365900000.0,0.9566
1585368000000.0,1.2117
1585371600000.0,0.9272
1585377300000.0,1.0872
1585383300000.0,1.0565
1585387800000.0,1.0029
1585393500000.0,0.8875
1585399200000.0,0.9376
1585404000000.0,1.0088
1585411200000.0,0.9527
1585416900000.0,1.0301
1585418700000.0,1.101
1585420500000.0,1.015
1585424700000.0,1.0692
1585428000000.0,0.9805
1585433100000.0,1.0806
1585439700000.0,0.8874
1585448100000.0,0.9294
1585460100000.0,0.92
1585468500000.0,1.0391
1585473900000.0,0.9811
1585479600000.0,0.8088
1585483800000.0,1.0216
1585489200000.0,0.9594
1585497300000.0,0.9246
1585500600000.0,0.9684
1585507800000.0,0.767
1585510500000.0,0.9613
1585512300000.0,0.9414
1585515900000.0,1.0176
1585522500000.0,0.9843
1585527900000.0,1.0785
1585534500000.0,0.9618
1585541400000.0,1.1912
1585544700000.0,1.1769
1585547100000.0,0.9733
1585551300000.0,0.9731
1585553100000.0,0.9841
1585557300000.0,1.0852
1585563600000.0,0.982
1585567500000.0,1.0895
1585569300000.0,0.9594
1585572900000.0,0.8964
1585577700000.0,1.0492
1585581900000.0,0.9478
1585583400000.0,1.1242
1585586700000.0,0.9406
1585592100000.0,1.0591
1585597800000.0,1.1461
1585599900000.0,1.0646
1585602600000.0,0.9711
1585605600000.0,0.9379
1585608300000.0,0.9078
1585611300000.0,1.0586
1585614900000.0,1.0996
1585620600000.0,0.9119
1585626000000.0,0.901
1585630800000.0,1.0345
1585636800000.0,1.0785
1585643100000.0,0.9903
1585648200000.0,0.9071
1585653000000.0,0.9519
1585656300000.0,1.1052
1585659300000.0,0.9806
1585663200000.0,1.0436
1585668000000.0,1.0436
1585673400000.0,1.067
1585680300000.0,1.064
1585686900000.0,0.9093
1585694700000.0,0.8406
1585700400000.0,1.0226
1585702800000.0,0.9929
1585710600000.0,1.0292
1585717500000.0,0.9837
1585722600000.0,1.001
1585728600000.0,0.9575
1585734900000.0,1.064
1585742100000.0,0.9378
1585743300000.0,0.9974
1585748100000.0,0.9551
1585750800000.0,1.0191
1585755600000.0,0.9798
1585759500000.0,0.9887
1585762800000.0,0.9828
1585769700000.0,1.0014
1585773000000.0,1.1767
1585774200000.0,0.968
1585776900000.0,1.1931
1585779900000.0,1.0589
1585780800000.0,0.8994
1585782600000.0,1.0802
1585784100000.0,1.0835
1585785900000.0,0.8966
1585788000000.0,1.0735
1585791900000.0,0.9386
1585797600000.0,1.0428
1585804800000.0,1.0405
1585811700000.0,0.9789
1585815300000.0,1.0504
1585822200000.0,1.0067
1585825200000.0,1.1193
1585828800000.0,1.0098
1585830900000.0,0.9273
1585833900000.0,1.1382
1585838100000.0,1.0097
1585839000000.0,0.9267
1585841100000.0,1.0387
1585843200000.0,1.0804
1585844100000.0,1.0322
1585845900000.0,1.4318
1585847100000.0,0.8177
1585847700000.0,1.0695
1585848900000.0,0.8125
1585850700000.0,0.8769
1585851600000.0,1.0099
1585852800000.0,0.9035
1585853700000.0,0.9625
1585855200000.0,0.9861
1585857300000.0,0.9315
1585859400000.0,1.0338
1585861800000.0,0.9998
1585865100000.0,1.0089
1585869000000.0,1.0009
1585872300000.0,1.0537
1585878300000.0,0.977
1585884900000.0,0.9857
1585891500000.0,1.111
1585898400000.0,1.1431
1585899900000.0,0.9885
1585901400000.0,1.0658
1585904400000.0,1.1372
1585908000000.0,0.9776
1585911000000.0,1.0272
1585912200000.0,1.0049
1585915200000.0,1.0164
1585917600000.0,0.8869
1585918500000.0,1.0126
1585920600000.0,0.9496
1585923000000.0,0.9303
1585924800000.0,1.0499
1585926600000.0,0.8657
1585928100000.0,1.0207
1585930200000.0,1.0156
1585932000000.0,1.0267
1585933800000.0,0.9612
1585937400000.0,1.0112
1585941600000.0,1.0709
1585945500000.0,0.9073
1585950300000.0,1.0855
1585958100000.0,0.9949
1585964700000.0,0.9466
1585971300000.0,1.0754
1585980300000.0,1.0612
1585988700000.0,1.0518
1585993800000.0,1.0229
1585996500000.0,0.9023
1586000400000.0,0.989
1586001300000.0,0.8928
1586004600000.0,0.9047
1586010000000.0,0.9974
1586014800000.0,1.028
1586018700000.0,1.0734
1586024100000.0,0.9372
1586030400000.0,0.9805
1586032500000.0,1.1058
1586033700000.0,0.9743
1586036700000.0,0.9304
1586040300000.0,0.9712
1586045400000.0,1.071
1586051700000.0,0.8944
1586059500000.0,1.09
1586065800000.0,0.9789
1586072400000.0,1.0321
1586079600000.0,0.9946
1586084700000.0,1.0827
1586092800000.0,0.9714
1586099100000.0,1.002
1586106000000.0,0.9082
1586107500000.0,1.1083
1586109300000.0,0.9887
1586114100000.0,1.0123
1586119800000.0,1.0869
1586125200000.0,1.0605
1586131800000.0,1.0239
1586133900000.0,0.9712
1586137500000.0,1.0445
1586145900000.0,1.01
1586148000000.0,0.987
1586150100000.0,0.991
1586153100000.0,1.0547
1586155200000.0,1.0772
1586156700000.0,0.89
1586158200000.0,1.1921
1586161500000.0,0.9989
1586164500000.0,1.0915
1586166000000.0,0.9149
1586168700000.0,1.033
1586171100000.0,0.998
1586175300000.0,0.9276
1586178300000.0,0.8489
1586180400000.0,0.9848
1586182800000.0,1.0969
1586187600000.0,1.0299
1586189400000.0,0.9598
1586192100000.0,1.0864
1586194500000.0,1.0236
1586196000000.0,1.0035
1586199300000.0,0.9385
1586200800000.0,1.01
1586202900000.0,0.9179
1586204400000.0,1.0638
1586208900000.0,1.016
1586214600000.0,1.1065
1586217600000.0,1.0993
1586219100000.0,0.9732
1586220300000.0,1.0452
1586223600000.0,0.9636
1586226300000.0,1.0204
1586229300000.0,1.015
1586233500000.0,1.0816
1586238000000.0,0.9357
1586243100000.0,1.0682
1586245800000.0,0.9946
1586249400000.0,1.0474
1586253900000.0,0.996
1586256600000.0,0.9637
1586259000000.0,1.0831
1586262300000.0,0.9258
1586262900000.0,1.0268
1586265300000.0,0.9297
1586268600000.0,0.9491
1586271000000.0,1.0103
1586274000000.0,1.0213
1586277000000.0,1.0155
1586282700000.0,0.9617
1586286300000.0,0.8661
1586289900000.0,0.9581
1586290800000.0,0.9783
1586293500000.0,1.1026
1586296500000.0,1.0869
1586301300000.0,1.0086
1586306700000.0,1.0085
1586313600000.0,1.0833
1586315400000.0,0.9927
1586317800000.0,0.9815
1586322300000.0,1.0196
1586325900000.0,1.036
1586328900000.0,0.9804
1586333400000.0,0.9735
1586336400000.0,1.0923
1586340600000.0,0.8818
1586343000000.0,1.048
1586346600000.0,1.0238
1586348700000.0,0.96
1586352000000.0,0.9964
1586354700000.0,1.1107
1586359200000.0,0.9646
1586362500000.0,1.0676
1586365500000.0,0.9681
1586369700000.0,1.01
1586374200000.0,1.0656
1586377800000.0,0.9543
1586382600000.0,1.0357
1586388300000.0,0.9049
1586391900000.0,1.007
1586397000000.0,0.9948
1586403600000.0,0.9825
1586407800000.0,1.0623
1586415300000.0,1.0355
1586421000000.0,0.9538
1586426700000.0,0.9822
1586432700000.0,0.8572
1586433600000.0,0.9852
1586434500000.0,1.0431
1586435700000.0,1.1784
1586437500000.0,1.0719
1586439600000.0,1.0103
1586441700000.0,0.9774
1586445000000.0,1.027
1586448300000.0,1.0428
1586453400000.0,0.9681
1586458200000.0,0.9315
1586462700000.0,1.0355
1586469000000.0,0.8547
1586477400000.0,1.0259
1586484600000.0,0.9337
1586489100000.0,0.7679
1586491500000.0,0.9777
1586492700000.0,0.8745
1586495100000.0,1.0504
1586496300000.0,1.0184
1586498700000.0,0.9711
1586501400000.0,0.8795
1586502900000.0,1.068
1586505900000.0,1.0202
1586509500000.0,0.9853
1586512500000.0,0.972
1586517300000.0,0.9762
1586522100000.0,0.924
1586526000000.0,1.0499
1586528100000.0,0.9363
1586530800000.0,0.966
1586532300000.0,0.9927
1586533500000.0,1.1088
1586535300000.0,1.165
1586538300000.0,0.9969
1586541300000.0,0.9829
1586545200000.0,0.989
1586548500000.0,1.0002
1586554500000.0,0.9559
1586559900000.0,1.0888
1586565600000.0,1.104
1586571600000.0,0.992
1586579400000.0,0.9051
1586587800000.0,0.9116
1586592300000.0,1.0086
1586598300000.0,1.1736
1586603400000.0,0.9822
1586611800000.0,0.8982
1586616000000.0,0.9903
1586622300000.0,0.9859
1586625600000.0,0.9566
1586631300000.0,0.9156
1586635800000.0,1.0821
1586641800000.0,1.0696
1586646000000.0,1.0422
1586652300000.0,0.9215
1586658300000.0,0.9749
1586667600000.0,1.0127
1586678700000.0,0.9859
1586689200000.0,1.1198
1586694300000.0,1.0948
1586697000000.0,1.0893
1586701500000.0,0.9954
1586703000000.0,0.9252
1586706300000.0,1.1463
1586707800000.0,1.0721
1586709000000.0,1.0602
1586710800000.0,0.976
1586712000000.0,1.0507
1586714100000.0,1.0081
1586718600000.0,1.061
1586723700000.0,1.0321
1586728500000.0,0.9107
1586730300000.0,1.1593
1586733900000.0,0.859
1586736000000.0,1.0233
1586736600000.0,0.8059
1586737800000.0,0.9376
1586738100000.0,1.0452
1586739300000.0,0.9268
1586741700000.0,1.0614
1586744700000.0,0.9989
1586749800000.0,0.9934
1586754600000.0,0.9803
1586761200000.0,0.9397
1586766300000.0,1.0768
1586772600000.0,1.1206
1586778000000.0,1.0243
1586779200000.0,0.9232
1586779800000.0,0.9629
1586784300000.0,0.9625
1586786400000.0,1.1561
1586787300000.0,0.9485
1586790300000.0,1.0811
1586793000000.0,0.9108
1586795700000.0,1.0604
1586802300000.0,1.0173
1586808300000.0,1.0968
1586812200000.0,1.0391
1586815500000.0,0.9928
1586820000000.0,1.0424
1586826300000.0,0.9727
1586834700000.0,0.9952
1586838600000.0,0.9669
1586846100000.0,0.9993
1586850900000.0,0.8606
1586853600000.0,1.0715
1586858400000.0,0.9511
1586862300000.0,1.0174
1586866800000.0,1.1365
1586871600000.0,1.0611
1586874000000.0,0.9702
1586875800000.0,1.0307
1586879700000.0,0.9885
1586882700000.0,0.92
1586886300000.0,0.9131
1586891700000.0,1.033
1586896800000.0,1.069
1586903100000.0,0.9365
1586909700000.0,1.0729
1586917200000.0,0.9674
1586923500000.0,0.9334
1586931000000.0,1.0572
1586938200000.0,0.9513
1586942700000.0,0.9067
1586947800000.0,0.9473
1586949300000.0,0.9207
1586952300000.0,1.0384
1586954400000.0,1.036
1586956800000.0,1.0424
1586961300000.0,0.9507
1586966100000.0,1.0132
1586970900000.0,0.9643
1586977800000.0,0.9461
1586986800000.0,0.8131
1586991900000.0,0.9306
1586994300000.0,0.8799
1586995500000.0,0.9046
1586997000000.0,1.0607
1587000000000.0,1.0661
1587001800000.0,1.0082
1587006300000.0,1.0193
1587010500000.0,0.8987
1587018000000.0,1.2398
1587020700000.0,1.0364
1587021300000.0,1.0589
1587021600000.0,1.0401
1587022500000.0,0.9471
1587024300000.0,1.2721
1587026100000.0,0.9455
1587027300000.0,1.0333
1587029400000.0,1.0021
1587033000000.0,0.9068
1587034200000.0,1.0709
1587036600000.0,0.9207
1587038700000.0,1.0124
1587041400000.0,0.9737
1587043800000.0,0.9691
1587046200000.0,1.1503
1587049800000.0,1.0282
1587052500000.0,0.9111
1587054600000.0,1.0451
1587056700000.0,0.9903
1587062400000.0,1.0212
1587066600000.0,1.015
1587067800000.0,1.0094
1587072000000.0,1.0689
1587075000000.0,1.0591
1587078000000.0,1.057
1587079500000.0,0.9246
1587081900000.0,1.018
1587083700000.0,1.0251
1587089100000.0,1.0157
1587095700000.0,0.8698
1587100200000.0,0.9503
1587105600000.0,1.1444
1587111000000.0,1.0097
1587116100000.0,1.0288
1587120000000.0,0.968
1587124800000.0,0.8933
1587130200000.0,1.0655
1587132000000.0,0.9755
1587135600000.0,1.0606
1587139500000.0,1.0444
1587147900000.0,1.0837
1587154200000.0,1.0751
1587162600000.0,1.0567
1587166500000.0,0.8276
1587167700000.0,0.9933
1587172800000.0,1.04
1587180300000.0,0.9648
1587191400000.0,0.9466
1587204300000.0,0.9985
1587211200000.0,0.9537
1587214800000.0,1.0755
1587216300000.0,1.1021
1587218100000.0,0.9141
1587220500000.0,1.0379
1587225600000.0,0.9993
1587227400000.0,0.9855
1587232200000.0,1.1014
1587241200000.0,1.0784
1587249900000.0,0.9417
1587253200000.0,0.9182
1587257100000.0,1.0318
1587268200000.0,0.9124
1587275700000.0,1.0772
1587277500000.0,1.0024
1587283800000.0,0.9077
1587291600000.0,0.9591
1587300600000.0,0.9813
1587304200000.0,0.9821
1587306300000.0,1.0416
1587311100000.0,1.0479
1587316800000.0,0.9505
1587323700000.0,1.0016
1587333300000.0,0.9802
1587337200000.0,0.9352
1587341100000.0,1.0254
1587345000000.0,0.9327
1587352500000.0,1.0298
1587357900000.0,0.9308
1587365700000.0,1.0556
1587371700000.0,0.9447
1587377700000.0,1.0127
1587378900000.0,1.075
1587382200000.0,0.9829
1587383400000.0,0.9225
1587384300000.0,1.0745
1587386700000.0,1.0054
1587388500000.0,1.0225
1587392400000.0,0.9863
1587395700000.0,1.0378
1587399900000.0,1.0057
1587403200000.0,0.92
1587404400000.0,0.9868
1587405000000.0,1.0225
1587405900000.0,0.9892
1587406500000.0,0.9978
1587408000000.0,0.8796
1587410400000.0,0.9786
1587411600000.0,0.9896
1587413100000.0,1.0382
1587415200000.0,1.0107
1587419700000.0,0.9609
1587425100000.0,1.0961
1587429000000.0,0.9801
1587434400000.0,0.9433
1587441900000.0,1.0622
1587449100000.0,0.9575
1587457500000.0,0.9252
1587462000000.0,0.9639
1587464100000.0,0.9067
1587468300000.0,1.0147
1587472200000.0,0.9507
1587476700000.0,1.0496
1587479700000.0,0.9079
1587482400000.0,1.0263
1587486600000.0,1.0178
1587491400000.0,1.113
1587491700000.0,0.9882
1587494700000.0,1.03
1587499800000.0,1.0137
1587509400000.0,1.0059
1587514800000.0,0.9133
1587519900000.0,0.9938
1587527700000.0,1.0361
1587535200000.0,0.9608
1587539400000.0,0.9415
1587542700000.0,1.0437
1587546900000.0,1.0177
1587553200000.0,0.9825
1587558300000.0,1.0696
1587561900000.0,0.9797
1587563100000.0,0.9879
1587564600000.0,0.9692
1587566100000.0,0.9907
1587567900000.0,1.0331
1587571500000.0,1.05
1587574200000.0,0.936
1587577800000.0,1.0641
1587582300000.0,1.0367
1587590100000.0,0.9784
1587597600000.0,0.9154
1587603300000.0,1.0661
1587607200000.0,1.0015
1587612000000.0,1.0495
1587619800000.0,0.9247
1587622500000.0,1.0508
1587625500000.0,0.9683
1587630600000.0,1.0142
1587636900000.0,1.0841
1587642300000.0,1.0374
1587645000000.0,1.0514
1587647700000.0,1.0031
1587649200000.0,1.1328
1587650700000.0,0.9682
1587651000000.0,1.2755
1587651900000.0,0.9405
