timestamp,btc_exchange_reserve_usd
1583712600000.0,19370193584.23
1583717100000.0,19285301360.41
1583723700000.0,18979891234.11
1583727300000.0,18770315185.96
1583728500000.0,18631933981.24
1583731500000.0,18773127117.07
1583732400000.0,19055690742.58
1583733600000.0,18950922317.95
1583736300000.0,19076264581.9
1583741400000.0,18945702053.58
1583748000000.0,18722623636.3
1583752500000.0,18947035310.44
1583755800000.0,18895462155.63
1583759100000.0,18748754760.44
1583762100000.0,18633944956.88
1583764200000.0,18523572468.36
1583766900000.0,18369243868.24
1583768700000.0,18668390635.63
1583770800000.0,18734094046.42
1583772600000.0,18562441419.06
1583776500000.0,18729456258.04
1583781900000.0,18919069113.43
1583786100000.0,18894178948.68
1583795400000.0,19054342380.52
1583802000000.0,18895222983.35
1583809500000.0,19070629710.9
1583819700000.0,18968912633.52
1583828100000.0,19056103261.79
1583836200000.0,19280160546.88
1583837700000.0,19374081166.65
1583840100000.0,19496495932.08
1583844300000.0,19286089948.02
1583847900000.0,19340731881.93
1583851800000.0,18863812847.22
1583854500000.0,18872200362.12
1583855100000.0,18735583596.07
1583856300000.0,18951852992.59
1583860500000.0,18896758684.94
1583865300000.0,19041315252.57
1583870700000.0,19257223757.65
1583875500000.0,19117287409.78
1583880600000.0,18954188123.9
1583884500000.0,19015421812.41
1583893800000.0,18899830010.78
1583905200000.0,18880017766.48
1583912100000.0,18776549944.79
1583916000000.0,18659368281.27
1583922600000.0,18779281829.98
1583928300000.0,18872972126.68
1583934300000.0,18699625110.54
1583940600000.0,18645354605.62
1583943600000.0,18428609672.38
1583946900000.0,18410464188.47
1583949600000.0,18589157497.31
1583951700000.0,18652371182.08
1583954100000.0,18796176369.5
1583958600000.0,19066406588.05
1583966100000.0,19043474991.39
1583968800000.0,18903182999.85
1583975400000.0,18517413610.6
1583978400000.0,18344094896.31
1583979900000.0,18424109451.62
1583982300000.0,18218447230.1
1583986800000.0,18335441899.75
1583991300000.0,18064428788.02
1583995200000.0,17765046318.29
1583997300000.0,17879105791.2
1583998500000.0,17681033591.73
1584001200000.0,17679956691.39
1584003900000.0,17404569553.14
1584008400000.0,17017391830.63
1584009300000.0,16373332508.73
1584009600000.0,15106108028.57
1584009900000.0,14868806207.81
1584010200000.0,14361184727.34
1584010800000.0,15018922084.69
1584011400000.0,14840145818.18
1584012600000.0,14078107509.14
1584013800000.0,14530375126.51
1584015000000.0,14649073465.02
1584016500000.0,14575761568.49
1584018300000.0,14070474909.05
1584020400000.0,14267095463.06
1584021900000.0,14754009213.1
1584024000000.0,14569201427.58
1584026400000.0,14486447053.9
1584029700000.0,14813519328.93
1584033000000.0,14691154254.66
1584036900000.0,14521226157.57
1584042000000.0,14103768019.75
1584045300000.0,13771807177.77
1584046800000.0,13472853376.73
1584049500000.0,14116025827.48
1584051300000.0,13524181072.11
1584054600000.0,12389932519.36
1584055500000.0,12093102128.58
1584055800000.0,11429175880.35
1584056400000.0,11256395632.45
1584057000000.0,11460774199.15
1584057900000.0,11231386470.59
1584059400000.0,10899119420.6
1584061200000.0,10894453595.21
1584063600000.0,9752681080.27
1584064800000.0,9411527075.79
1584066000000.0,12127683600.25
1584067200000.0,11488702481.6
1584068100000.0,12469172527.29
1584069600000.0,12752322225.4
1584070500000.0,12101926966.8
1584071700000.0,11836090538.73
1584073800000.0,11817551785.31
1584075900000.0,12149905459.52
1584077400000.0,11792642513.59
1584079800000.0,12206489536.82
1584082500000.0,12281669223.9
1584085200000.0,13099094074.71
1584087000000.0,12522155166.01
1584088800000.0,13186719097.46
1584092700000.0,13211696888.32
1584094500000.0,12836655792.91
1584097500000.0,13256206116.06
1584099600000.0,13368082392.41
1584102600000.0,13206405691.51
1584105000000.0,14278254614.57
1584106500000.0,13760344857.3
1584107400000.0,13925163195.55
1584109200000.0,13514207109.17
1584111000000.0,12447752526.26
1584111900000.0,12558738039.61
1584113400000.0,11975809338.3
1584114600000.0,12255608302.27
1584115500000.0,12764179338.19
1584117600000.0,12334782628.36
1584120000000.0,12195698433.14
1584123300000.0,11984011243.22
1584125700000.0,11796078518.61
1584128100000.0,12834056197.69
1584129300000.0,12873806495.23
1584131100000.0,13359630520.75
1584135300000.0,13284354803.71
1584139500000.0,13245402829.04
1584143100000.0,13204522203.23
1584146700000.0,13153487569.32
1584151200000.0,13379292112.96
1584156000000.0,13252484835.68
1584161100000.0,13000321208.19
1584167700000.0,12820356812.49
1584173700000.0,12721422545.0
1584178800000.0,12808681889.43
1584183000000.0,12826309219.52
1584187800000.0,12760809678.9
1584193800000.0,12760863029.14
1584199800000.0,12916173840.56
1584203700000.0,13119106239.7
1584211200000.0,12834494511.45
1584219000000.0,12538373567.75
1584225900000.0,12245307852.26
1584228300000.0,12332107179.22
1584231600000.0,12341638388.22
1584237300000.0,12660107291.78
1584247800000.0,12600402169.74
1584258600000.0,13028098891.08
1584267900000.0,13000162342.4
1584272400000.0,12844688331.39
1584275400000.0,12840503175.11
1584279300000.0,12717667439.66
1584287700000.0,12793510010.28
1584294600000.0,12795410467.53
1584300300000.0,12577263597.26
1584305100000.0,13106085492.02
1584307200000.0,13548383581.24
1584308700000.0,14168902118.15
1584309600000.0,13174567866.6
1584310800000.0,12845704586.71
1584312000000.0,12849382854.42
1584315600000.0,12645361083.72
1584318300000.0,12798705747.77
1584324600000.0,12553345527.24
1584331500000.0,12359182444.17
1584338100000.0,12032007671.35
1584339300000.0,11958030430.22
1584343200000.0,11694956903.13
1584345000000.0,11712618072.85
1584348000000.0,11571066195.08
1584352500000.0,10859116159.92
1584353400000.0,10966204616.75
1584354900000.0,10897805189.77
1584357300000.0,11548312481.01
1584360600000.0,11152907595.53
1584361500000.0,11406397039.82
1584363600000.0,11108563190.91
1584365700000.0,11606304030.3
1584367200000.0,11756564962.25
1584368700000.0,11989138047.98
1584369900000.0,12256828948.16
1584372300000.0,12228036710.36
1584374700000.0,11896889864.13
1584377700000.0,12062592227.21
1584382200000.0,12142521686.59
1584387000000.0,11852026581.23
1584388500000.0,11648925688.83
1584391800000.0,11839713411.27
1584397200000.0,12018848594.95
1584402600000.0,12261728413.25
1584407700000.0,12476053975.77
1584409500000.0,12612942133.5
1584413400000.0,12753906688.19
1584417600000.0,12626759585.61
1584423300000.0,12825768829.58
1584429900000.0,12990765081.84
1584433200000.0,12637156748.93
1584436800000.0,12610930150.59
1584440400000.0,12687736991.49
1584445800000.0,12530216421.61
1584450300000.0,12499221598.06
1584453000000.0,12307294019.99
1584454500000.0,12599221911.77
1584457500000.0,12867213305.94
1584460800000.0,12878795102.3
1584462300000.0,12757759769.15
1584465600000.0,12943931399.72
1584470400000.0,12879558427.86
1584474900000.0,13100606330.5
1584479400000.0,13006068416.07
1584486000000.0,12949086572.13
1584491700000.0,12841407985.53
1584499800000.0,12862392053.85
1584508800000.0,12562926507.47
1584513300000.0,12272451799.53
1584517500000.0,12404231017.91
1584522000000.0,12057088224.36
1584526200000.0,12255073551.57
1584530100000.0,12296800889.14
1584535800000.0,12579379657.2
1584538500000.0,12795211646.26
1584540000000.0,12868124225.33
1584542700000.0,12612006799.6
1584546300000.0,12478720108.75
1584548400000.0,12465537957.02
1584550800000.0,12580045715.76
1584554100000.0,12804393402.61
1584558900000.0,12859149403.98
1584564300000.0,12684830356.26
1584570000000.0,13029154589.05
1584576300000.0,12838554016.97
1584582300000.0,12709293018.27
1584589200000.0,12868513733.59
1584597600000.0,12933279943.96
1584604200000.0,13167872578.37
1584609900000.0,13424943979.85
1584612000000.0,13340127012.75
1584614700000.0,13665890818.36
1584619800000.0,13732548082.2
1584621000000.0,13989531066.95
1584623100000.0,13755901379.96
1584624900000.0,14023057504.4
1584627300000.0,13983751181.95
1584630900000.0,14156469326.66
1584633300000.0,14268837177.12
1584634500000.0,14929272181.49
1584635400000.0,14592171449.84
1584636300000.0,14753484177.89
1584637800000.0,15214625754.0
1584640200000.0,14849274252.24
1584641400000.0,14784658980.42
1584644100000.0,14829461925.64
1584646800000.0,14948022721.17
1584651900000.0,15037606212.81
1584657600000.0,14873878265.58
1584659400000.0,14973051126.39
1584663000000.0,14662109955.3
1584668100000.0,14743253565.09
1584674700000.0,14941849404.12
1584681300000.0,14933889204.96
1584687000000.0,15153594383.94
1584691200000.0,16245097557.27
1584692400000.0,15647840299.95
1584693300000.0,15985546847.14
1584695100000.0,15915658396.14
1584697800000.0,16016713537.94
1584699600000.0,16351544724.04
1584700800000.0,16284760369.83
1584702300000.0,15767615609.68
1584704100000.0,15743685033.68
1584706500000.0,15641339022.16
1584709800000.0,15684500523.61
1584711600000.0,15885773702.36
1584713700000.0,15929967753.25
1584716100000.0,15879877712.36
1584719400000.0,15576461777.92
1584721500000.0,15319868577.59
1584722700000.0,15376687946.78
1584725700000.0,15026802781.94
1584729300000.0,14892949088.31
1584731400000.0,14590626883.26
1584734700000.0,14320134908.36
1584735900000.0,13884473114.27
1584736500000.0,14196988626.62
1584737700000.0,14834093233.88
1584740100000.0,15043589780.67
1584742200000.0,14612231523.51
1584744000000.0,14741417040.15
1584746700000.0,14664107729.51
1584750000000.0,15075387392.89
1584754200000.0,15002750048.18
1584757800000.0,14856371964.52
1584761700000.0,14822072058.59
1584766500000.0,14564513444.46
1584770700000.0,14737256594.56
1584775200000.0,14691368972.62
1584779400000.0,14302830952.92
1584783000000.0,14416089335.88
1584785700000.0,14282594249.19
1584789900000.0,14778395772.4
1584792600000.0,14799277658.68
1584796200000.0,14813813782.44
1584799800000.0,14835904667.47
1584803400000.0,14879285302.85
1584807300000.0,14773044883.68
1584812400000.0,14858946409.05
1584815400000.0,14914062997.71
1584820500000.0,15231373076.69
1584824100000.0,15079321641.96
1584826800000.0,14778297579.07
1584828900000.0,14763138529.72
1584834600000.0,14999914421.5
1584840000000.0,15057594112.29
1584845400000.0,15167841024.62
1584849900000.0,15282176433.21
1584855900000.0,15092813143.46
1584861300000.0,15064483355.22
1584866400000.0,15065116229.2
1584871500000.0,15047424098.46
1584873900000.0,14765126259.85
1584878400000.0,14436145135.83
1584879300000.0,14525970627.16
1584880800000.0,14601633346.74
1584884100000.0,14490606833.45
1584888900000.0,14521241026.6
1584892200000.0,14444550290.67
1584896100000.0,14419233487.45
1584900000000.0,14165952329.12
1584902400000.0,14209120777.1
1584905700000.0,14019898178.51
1584908400000.0,14316556882.04
1584912000000.0,14426355459.94
1584914700000.0,14041133208.36
1584918300000.0,13951974167.2
1584921600000.0,14149765303.28
1584922800000.0,14119833990.18
1584927300000.0,14207507992.47
1584933900000.0,14157052646.43
1584939000000.0,14185588059.84
1584945300000.0,14043131685.62
1584950100000.0,13916005817.38
1584954300000.0,13967945537.12
1584958800000.0,14013635360.31
1584963300000.0,14478181274.35
1584965700000.0,15034400858.0
1584966300000.0,15062447005.83
1584967500000.0,15455922013.88
1584968700000.0,15355921135.91
1584969300000.0,15044465763.29
1584970200000.0,14896766807.41
1584971100000.0,15102000146.58
1584972900000.0,14938977474.02
1584975600000.0,14845181062.31
1584978900000.0,15029112881.88
1584981300000.0,15212441884.9
1584983700000.0,15024810092.74
1584987000000.0,14987458138.46
1584991800000.0,15199239472.37
1584995400000.0,15459026513.32
1584998100000.0,15279781245.16
1585001700000.0,15565072024.89
1585005600000.0,15750856708.86
1585008300000.0,15827262853.45
1585009800000.0,15744958863.08
1585012800000.0,15796231844.04
1585017000000.0,15688787709.89
1585021200000.0,15461873497.45
1585024500000.0,15530824381.93
1585028100000.0,15778532168.83
1585032900000.0,15787366558.49
1585037100000.0,16229501482.8
1585038300000.0,16121760407.05
1585039500000.0,16132377897.03
1585042500000.0,16100631366.11
1585044900000.0,15954162538.31
1585048200000.0,15987349914.71
1585051500000.0,15770977260.84
1585053300000.0,16108884874.74
1585055700000.0,16042449666.92
1585057800000.0,15946194360.89
1585061400000.0,15640328911.61
1585062900000.0,15821850534.12
1585065600000.0,15844869510.65
1585069200000.0,15984555135.76
1585072800000.0,15900666778.11
1585077000000.0,16150721617.61
1585080900000.0,16055872466.34
1585086000000.0,16205447848.58
1585090200000.0,16047138422.35
1585094700000.0,16077843480.61
1585098600000.0,15746139574.17
1585104000000.0,15662227563.16
1585109100000.0,15975559674.27
1585113600000.0,16032858134.59
1585119000000.0,16049514221.77
1585124700000.0,16278871469.36
1585127100000.0,16530354602.3
1585128600000.0,16473262114.64
1585130400000.0,16079591322.53
1585132500000.0,15706618624.3
1585133700000.0,15761494290.61
1585136100000.0,15719899976.74
1585137900000.0,15872075206.45
1585142100000.0,16244193851.77
1585143600000.0,15767830201.11
1585144800000.0,15908614874.7
1585146900000.0,15944472382.58
1585150500000.0,16006569281.13
1585154100000.0,15985786680.46
1585158600000.0,16019343604.61
1585163100000.0,15872941737.89
1585168800000.0,15948948687.07
1585173900000.0,15997627111.63
1585178400000.0,16229332543.62
1585182300000.0,16116544824.64
1585187100000.0,16059104561.69
1585192800000.0,16075509976.43
1585197600000.0,15941494015.6
1585203000000.0,15916934848.27
1585207500000.0,15782433577.51
1585212000000.0,15864528882.62
1585218000000.0,15819238547.37
1585223400000.0,15847585413.79
1585227300000.0,15703811617.13
1585229700000.0,15888389476.83
1585231800000.0,15858474770.89
1585236900000.0,15950097959.0
1585242600000.0,15964689112.5
1585250400000.0,16066040934.3
1585254900000.0,16121033224.22
1585260000000.0,16120132370.58
1585266000000.0,16376109822.21
1585268700000.0,16312286702.91
1585274700000.0,16362613087.33
1585282800000.0,15995967518.06
1585285800000.0,15982270855.09
1585290300000.0,16067142089.55
1585296900000.0,15894495170.74
1585303800000.0,15935078955.29
1585309500000.0,15924479448.65
1585314000000.0,15799073376.09
1585317300000.0,15947374663.97
1585322400000.0,15929304127.21
1585328400000.0,15945549424.49
1585335600000.0,16000162578.61
1585342500000.0,15851826589.52
1585352100000.0,15212220057.62
1585353000000.0,15053645075.47
1585354200000.0,15093645594.62
1585356900000.0,15045472350.88
1585361700000.0,14838246756.48
1585365900000.0,14667099964.14
1585368000000.0,14793156158.5
1585371600000.0,14717832333.26
1585377300000.0,14998885863.23
1585383300000.0,14997420077.64
1585387800000.0,15071821218.83
1585393500000.0,14954275220.29
1585399200000.0,14925149627.7
1585404000000.0,14907659187.7
1585411200000.0,14701527663.13
1585416900000.0,14635568928.8
1585418700000.0,14907114453.92
1585420500000.0,14885307672.6
1585424700000.0,15029406094.88
1585428000000.0,14945379554.32
1585433100000.0,14964158803.1
1585439700000.0,14923240757.24
1585448100000.0,14819661137.74
1585460100000.0,14713455570.14
1585468500000.0,14660228426.47
1585473900000.0,14802058891.5
1585479600000.0,14633272369.74
1585483800000.0,14629058501.66
1585489200000.0,14693799025.37
1585497300000.0,14601239159.89
1585500600000.0,14576377431.28
1585507800000.0,14246402512.11
1585510500000.0,14216370162.98
1585512300000.0,14203232145.21
1585515900000.0,14161651300.61
1585522500000.0,14160229498.8
1585527900000.0,14346815496.48
1585534500000.0,14362306365.25
1585541400000.0,14743939494.98
1585544700000.0,14906294006.03
1585547100000.0,14927498466.62
1585551300000.0,15013360592.26
1585553100000.0,14982152793.64
1585557300000.0,15001411567.32
1585563600000.0,15136600138.7
1585567500000.0,15237861916.34
1585569300000.0,15136519188.6
1585572900000.0,15059594003.59
1585577700000.0,15322836655.53
1585581900000.0,15200915804.14
1585583400000.0,15252166289.93
1585586700000.0,15189359079.25
1585592100000.0,15264880006.09
1585597800000.0,15473104025.47
1585599900000.0,15626479020.08
1585602600000.0,15660608193.23
1585605600000.0,15680133616.59
1585608300000.0,15420586459.89
1585611300000.0,15465761112.71
1585614900000.0,15559078406.38
1585620600000.0,15485139630.14
1585626000000.0,15337384728.88
1585630800000.0,15469146031.72
1585636800000.0,15541748476.36
1585643100000.0,15533317369.53
1585648200000.0,15354319427.87
