timestamp,btc_fund_flow_ratio
1584199800000.0,0.0464
1584203700000.0,0.0355
1584211200000.0,0.044
1584219000000.0,0.0599
1584225900000.0,0.0432
1584228300000.0,0.0513
1584231600000.0,0.0505
1584237300000.0,0.0378
1584247800000.0,0.0612
1584258600000.0,0.0459
1584267900000.0,0.0215
1584272400000.0,0.0587
1584275400000.0,0.0467
1584279300000.0,0.0584
1584287700000.0,0.0525
1584294600000.0,0.0535
1584300300000.0,0.0387
1584305100000.0,0.0604
1584307200000.0,0.0346
1584308700000.0,0.048
1584309600000.0,0.0448
1584310800000.0,0.0538
1584312000000.0,0.0523
1584315600000.0,0.0353
1584318300000.0,0.0421
1584324600000.0,0.0414
1584331500000.0,0.0411
1584338100000.0,0.0531
1584339300000.0,0.0584
1584343200000.0,0.0538
1584345000000.0,0.0526
1584348000000.0,0.0408
1584352500000.0,0.0543
1584353400000.0,0.0499
1584354900000.0,0.0498
1584357300000.0,0.0634
1584360600000.0,0.0524
1584361500000.0,0.0456
1584363600000.0,0.0591
1584365700000.0,0.0434
1584367200000.0,0.0562
1584368700000.0,0.0663
1584369900000.0,0.0721
1584372300000.0,0.0589
1584374700000.0,0.0483
1584377700000.0,0.0467
1584382200000.0,0.0441
1584387000000.0,0.0321
1584388500000.0,0.0396
1584391800000.0,0.0465
1584397200000.0,0.052
1584402600000.0,0.0579
1584407700000.0,0.0669
1584409500000.0,0.0497
1584413400000.0,0.0464
1584417600000.0,0.0448
1584423300000.0,0.0411
1584429900000.0,0.0724
1584433200000.0,0.0657
1584436800000.0,0.0486
1584440400000.0,0.0423
1584445800000.0,0.0623
1584450300000.0,0.0465
1584453000000.0,0.058
1584454500000.0,0.0561
1584457500000.0,0.021
1584460800000.0,0.0483
1584462300000.0,0.0366
1584465600000.0,0.0486
1584470400000.0,0.0772
1584474900000.0,0.0587
1584479400000.0,0.0515
1584486000000.0,0.0484
1584491700000.0,0.0356
1584499800000.0,0.0663
1584508800000.0,0.064
1584513300000.0,0.0499
1584517500000.0,0.0492
1584522000000.0,0.0492
1584526200000.0,0.0408
1584530100000.0,0.0571
1584535800000.0,0.0591
1584538500000.0,0.046
1584540000000.0,0.0475
1584542700000.0,0.0485
1584546300000.0,0.0454
1584548400000.0,0.0557
1584550800000.0,0.0574
1584554100000.0,0.0575
1584558900000.0,0.0734
1584564300000.0,0.0336
1584570000000.0,0.0376
1584576300000.0,0.0504
1584582300000.0,0.0593
1584589200000.0,0.0487
1584597600000.0,0.0343
1584604200000.0,0.0539
1584609900000.0,0.0537
1584612000000.0,0.0413
1584614700000.0,0.045
1584619800000.0,0.0385
1584621000000.0,0.0522
1584623100000.0,0.0646
1584624900000.0,0.0467
1584627300000.0,0.0391
1584630900000.0,0.0329
1584633300000.0,0.0528
1584634500000.0,0.0588
1584635400000.0,0.0547
1584636300000.0,0.0532
1584637800000.0,0.0645
1584640200000.0,0.0497
1584641400000.0,0.0404
1584644100000.0,0.0384
1584646800000.0,0.05
1584651900000.0,0.0488
1584657600000.0,0.0503
1584659400000.0,0.0566
1584663000000.0,0.0254
1584668100000.0,0.065
1584674700000.0,0.0379
1584681300000.0,0.0324
1584687000000.0,0.0554
1584691200000.0,0.0598
1584692400000.0,0.0631
1584693300000.0,0.053
1584695100000.0,0.0525
1584697800000.0,0.0515
1584699600000.0,0.0516
1584700800000.0,0.0533
1584702300000.0,0.0573
1584704100000.0,0.0434
1584706500000.0,0.0396
1584709800000.0,0.0549
1584711600000.0,0.0512
1584713700000.0,0.0676
1584716100000.0,0.0523
1584719400000.0,0.0601
1584721500000.0,0.0487
1584722700000.0,0.0528
1584725700000.0,0.0663
1584729300000.0,0.0564
1584731400000.0,0.066
1584734700000.0,0.0469
1584735900000.0,0.0382
1584736500000.0,0.0553
1584737700000.0,0.042
1584740100000.0,0.0669
1584742200000.0,0.0463
1584744000000.0,0.0266
1584746700000.0,0.0429
1584750000000.0,0.0451
1584754200000.0,0.0396
1584757800000.0,0.0455
1584761700000.0,0.0622
1584766500000.0,0.0374
1584770700000.0,0.0546
1584775200000.0,0.0397
1584779400000.0,0.0518
1584783000000.0,0.0356
1584785700000.0,0.0459
1584789900000.0,0.0331
1584792600000.0,0.0397
1584796200000.0,0.0538
1584799800000.0,0.0422
1584803400000.0,0.0465
1584807300000.0,0.0419
1584812400000.0,0.061
1584815400000.0,0.0437
1584820500000.0,0.0596
1584824100000.0,0.0306
1584826800000.0,0.0647
1584828900000.0,0.0578
1584834600000.0,0.0444
1584840000000.0,0.0298
1584845400000.0,0.0547
1584849900000.0,0.0595
1584855900000.0,0.0626
1584861300000.0,0.044
1584866400000.0,0.0538
1584871500000.0,0.0466
1584873900000.0,0.0382
1584878400000.0,0.0492
1584879300000.0,0.0588
1584880800000.0,0.0544
1584884100000.0,0.0433
1584888900000.0,0.0458
1584892200000.0,0.0454
1584896100000.0,0.063
1584900000000.0,0.0252
1584902400000.0,0.0408
1584905700000.0,0.0268
1584908400000.0,0.0401
1584912000000.0,0.0654
1584914700000.0,0.0699
1584918300000.0,0.0319
1584921600000.0,0.0324
1584922800000.0,0.0514
1584927300000.0,0.0473
1584933900000.0,0.0514
1584939000000.0,0.0305
1584945300000.0,0.0443
1584950100000.0,0.0377
1584954300000.0,0.0527
1584958800000.0,0.0361
1584963300000.0,0.0239
1584965700000.0,0.0539
1584966300000.0,0.0575
1584967500000.0,0.057
1584968700000.0,0.0472
1584969300000.0,0.0517
1584970200000.0,0.0507
1584971100000.0,0.0623
1584972900000.0,0.0494
1584975600000.0,0.0605
1584978900000.0,0.0471
1584981300000.0,0.0584
1584983700000.0,0.0465
1584987000000.0,0.0493
1584991800000.0,0.0545
1584995400000.0,0.0383
1584998100000.0,0.0328
1585001700000.0,0.06
1585005600000.0,0.0583
1585008300000.0,0.0718
1585009800000.0,0.044
1585012800000.0,0.0534
1585017000000.0,0.0497
1585021200000.0,0.0413
1585024500000.0,0.0566
1585028100000.0,0.0552
1585032900000.0,0.0445
1585037100000.0,0.0621
1585038300000.0,0.0555
1585039500000.0,0.0513
1585042500000.0,0.0409
1585044900000.0,0.0641
1585048200000.0,0.0559
1585051500000.0,0.0467
1585053300000.0,0.0602
1585055700000.0,0.0584
1585057800000.0,0.051
1585061400000.0,0.0205
1585062900000.0,0.0596
1585065600000.0,0.0554
1585069200000.0,0.0545
1585072800000.0,0.026
1585077000000.0,0.0477
1585080900000.0,0.057
1585086000000.0,0.0315
1585090200000.0,0.0404
1585094700000.0,0.042
1585098600000.0,0.045
1585104000000.0,0.044
1585109100000.0,0.0572
1585113600000.0,0.0662
1585119000000.0,0.0328
1585124700000.0,0.0571
1585127100000.0,0.045
1585128600000.0,0.0401
1585130400000.0,0.0538
1585132500000.0,0.0508
1585133700000.0,0.0451
1585136100000.0,0.0485
1585137900000.0,0.0451
1585142100000.0,0.0557
1585143600000.0,0.0388
1585144800000.0,0.0433
1585146900000.0,0.0639
1585150500000.0,0.0438
1585154100000.0,0.0427
1585158600000.0,0.0476
1585163100000.0,0.055
1585168800000.0,0.0502
1585173900000.0,0.0194
1585178400000.0,0.0706
1585182300000.0,0.0613
1585187100000.0,0.0588
1585192800000.0,0.0449
1585197600000.0,0.069
1585203000000.0,0.0126
1585207500000.0,0.0454
1585212000000.0,0.0494
1585218000000.0,0.037
1585223400000.0,0.0352
1585227300000.0,0.0417
1585229700000.0,0.0656
1585231800000.0,0.0696
1585236900000.0,0.0486
1585242600000.0,0.059
1585250400000.0,0.0518
1585254900000.0,0.0546
1585260000000.0,0.0533
1585266000000.0,0.0312
1585268700000.0,0.0161
1585274700000.0,0.0429
1585282800000.0,0.0538
1585285800000.0,0.0563
1585290300000.0,0.0654
1585296900000.0,0.0528
1585303800000.0,0.0645
1585309500000.0,0.0664
1585314000000.0,0.0411
1585317300000.0,0.0425
1585322400000.0,0.045
1585328400000.0,0.0495
1585335600000.0,0.045
1585342500000.0,0.0593
1585352100000.0,0.0437
1585353000000.0,0.0346
1585354200000.0,0.0475
1585356900000.0,0.063
1585361700000.0,0.0486
1585365900000.0,0.0501
1585368000000.0,0.0527
1585371600000.0,0.055
1585377300000.0,0.0524
1585383300000.0,0.041
1585387800000.0,0.054
1585393500000.0,0.0543
1585399200000.0,0.0482
1585404000000.0,0.0525
1585411200000.0,0.0519
1585416900000.0,0.041
1585418700000.0,0.0577
1585420500000.0,0.047
1585424700000.0,0.0537
1585428000000.0,0.0429
1585433100000.0,0.0313
1585439700000.0,0.0516
1585448100000.0,0.0441
1585460100000.0,0.066
1585468500000.0,0.0457
1585473900000.0,0.0479
1585479600000.0,0.0197
1585483800000.0,0.0654
1585489200000.0,0.0426
1585497300000.0,0.044
1585500600000.0,0.0452
1585507800000.0,0.0547
1585510500000.0,0.0395
1585512300000.0,0.0523
1585515900000.0,0.0486
1585522500000.0,0.0324
1585527900000.0,0.0484
1585534500000.0,0.0479
1585541400000.0,0.0406
1585544700000.0,0.0535
1585547100000.0,0.0441
1585551300000.0,0.0584
1585553100000.0,0.0432
1585557300000.0,0.0598
1585563600000.0,0.0532
1585567500000.0,0.0386
1585569300000.0,0.0437
1585572900000.0,0.0604
1585577700000.0,0.0508
1585581900000.0,0.0348
1585583400000.0,0.0496
1585586700000.0,0.0567
1585592100000.0,0.0393
1585597800000.0,0.0503
1585599900000.0,0.0578
1585602600000.0,0.0438
1585605600000.0,0.0296
1585608300000.0,0.0567
1585611300000.0,0.0393
1585614900000.0,0.0428
1585620600000.0,0.0531
1585626000000.0,0.0517
1585630800000.0,0.0336
1585636800000.0,0.0544
1585643100000.0,0.0439
1585648200000.0,0.0575
1585653000000.0,0.0671
1585656300000.0,0.0486
1585659300000.0,0.0542
1585663200000.0,0.0441
1585668000000.0,0.0421
1585673400000.0,0.0477
1585680300000.0,0.0472
1585686900000.0,0.0519
1585694700000.0,0.0632
1585700400000.0,0.0449
1585702800000.0,0.048
1585710600000.0,0.0526
1585717500000.0,0.0555
1585722600000.0,0.058
1585728600000.0,0.0364
1585734900000.0,0.0459
1585742100000.0,0.0481
1585743300000.0,0.0416
1585748100000.0,0.0465
1585750800000.0,0.0598
1585755600000.0,0.0614
1585759500000.0,0.0297
1585762800000.0,0.0485
1585769700000.0,0.0487
1585773000000.0,0.0519
1585774200000.0,0.0424
1585776900000.0,0.0666
1585779900000.0,0.055
1585780800000.0,0.0447
1585782600000.0,0.0273
1585784100000.0,0.04
1585785900000.0,0.0349
1585788000000.0,0.0465
1585791900000.0,0.0331
1585797600000.0,0.0483
1585804800000.0,0.0403
1585811700000.0,0.0696
1585815300000.0,0.0429
1585822200000.0,0.0554
1585825200000.0,0.0413
1585828800000.0,0.0362
1585830900000.0,0.0395
1585833900000.0,0.0505
1585838100000.0,0.058
1585839000000.0,0.0624
1585841100000.0,0.0421
1585843200000.0,0.0391
1585844100000.0,0.0574
1585845900000.0,0.0457
1585847100000.0,0.0462
1585847700000.0,0.061
1585848900000.0,0.0556
1585850700000.0,0.0401
1585851600000.0,0.0345
1585852800000.0,0.0464
1585853700000.0,0.0624
1585855200000.0,0.0367
1585857300000.0,0.045
1585859400000.0,0.0729
1585861800000.0,0.0553
1585865100000.0,0.0419
1585869000000.0,0.0168
1585872300000.0,0.0427
1585878300000.0,0.0508
1585884900000.0,0.0615
1585891500000.0,0.0552
1585898400000.0,0.0573
1585899900000.0,0.0463
1585901400000.0,0.0485
1585904400000.0,0.0365
1585908000000.0,0.0476
1585911000000.0,0.054
1585912200000.0,0.0604
1585915200000.0,0.0732
1585917600000.0,0.05
1585918500000.0,0.0656
1585920600000.0,0.0443
1585923000000.0,0.0366
1585924800000.0,0.0563
1585926600000.0,0.0313
1585928100000.0,0.0425
1585930200000.0,0.0563
1585932000000.0,0.053
1585933800000.0,0.0458
1585937400000.0,0.0582
1585941600000.0,0.0539
1585945500000.0,0.0438
1585950300000.0,0.0474
1585958100000.0,0.0542
1585964700000.0,0.0378
1585971300000.0,0.0462
1585980300000.0,0.0477
1585988700000.0,0.0485
1585993800000.0,0.0466
1585996500000.0,0.0543
1586000400000.0,0.0425
1586001300000.0,0.0303
1586004600000.0,0.0449
1586010000000.0,0.0504
1586014800000.0,0.0566
1586018700000.0,0.0628
1586024100000.0,0.04
1586030400000.0,0.0505
1586032500000.0,0.0493
1586033700000.0,0.0289
1586036700000.0,0.0452
1586040300000.0,0.0499
1586045400000.0,0.0534
1586051700000.0,0.0549
1586059500000.0,0.06
1586065800000.0,0.0483
1586072400000.0,0.053
1586079600000.0,0.0431
1586084700000.0,0.0601
1586092800000.0,0.053
1586099100000.0,0.0456
1586106000000.0,0.0444
1586107500000.0,0.0478
1586109300000.0,0.0581
1586114100000.0,0.0597
1586119800000.0,0.0401
1586125200000.0,0.0645
1586131800000.0,0.0423
1586133900000.0,0.0513
1586137500000.0,0.0438
1586145900000.0,0.038
1586148000000.0,0.0521
1586150100000.0,0.0565
1586153100000.0,0.0412
1586155200000.0,0.0527
1586156700000.0,0.0463
1586158200000.0,0.0465
1586161500000.0,0.0459
1586164500000.0,0.0591
1586166000000.0,0.0347
1586168700000.0,0.0601
1586171100000.0,0.053
1586175300000.0,0.0555
1586178300000.0,0.054
1586180400000.0,0.0528
1586182800000.0,0.0567
1586187600000.0,0.0392
1586189400000.0,0.0403
1586192100000.0,0.0492
1586194500000.0,0.0443
1586196000000.0,0.0481
1586199300000.0,0.0467
1586200800000.0,0.0382
1586202900000.0,0.0439
1586204400000.0,0.0424
1586208900000.0,0.0282
1586214600000.0,0.0441
1586217600000.0,0.0493
1586219100000.0,0.0563
1586220300000.0,0.0453
1586223600000.0,0.0508
1586226300000.0,0.0441
1586229300000.0,0.0542
1586233500000.0,0.0303
1586238000000.0,0.0427
1586243100000.0,0.0551
1586245800000.0,0.0436
1586249400000.0,0.0471
1586253900000.0,0.057
1586256600000.0,0.0427
1586259000000.0,0.0454
1586262300000.0,0.0442
1586262900000.0,0.0437
1586265300000.0,0.0577
1586268600000.0,0.0403
1586271000000.0,0.0547
1586274000000.0,0.0404
1586277000000.0,0.0549
1586282700000.0,0.0601
1586286300000.0,0.0522
1586289900000.0,0.0604
1586290800000.0,0.0607
1586293500000.0,0.0552
1586296500000.0,0.044
1586301300000.0,0.0379
1586306700000.0,0.0403
1586313600000.0,0.0432
1586315400000.0,0.0588
1586317800000.0,0.0417
1586322300000.0,0.0532
1586325900000.0,0.054
1586328900000.0,0.0604
1586333400000.0,0.0401
1586336400000.0,0.0495
1586340600000.0,0.0521
1586343000000.0,0.0568
1586346600000.0,0.0342
1586348700000.0,0.0445
1586352000000.0,0.0317
1586354700000.0,0.037
1586359200000.0,0.0365
1586362500000.0,0.0654
1586365500000.0,0.0438
1586369700000.0,0.0484
1586374200000.0,0.0642
1586377800000.0,0.0576
1586382600000.0,0.0515
1586388300000.0,0.0386
1586391900000.0,0.0509
1586397000000.0,0.0547
1586403600000.0,0.0387
1586407800000.0,0.0677
1586415300000.0,0.0557
1586421000000.0,0.0344
1586426700000.0,0.0501
1586432700000.0,0.0331
1586433600000.0,0.0473
1586434500000.0,0.0562
1586435700000.0,0.0535
1586437500000.0,0.0428
1586439600000.0,0.0446
1586441700000.0,0.052
1586445000000.0,0.0372
1586448300000.0,0.0536
1586453400000.0,0.0636
1586458200000.0,0.0463
1586462700000.0,0.0553
1586469000000.0,0.0568
1586477400000.0,0.0479
1586484600000.0,0.0435
1586489100000.0,0.0431
1586491500000.0,0.0416
1586492700000.0,0.0644
1586495100000.0,0.0524
1586496300000.0,0.0568
1586498700000.0,0.0373
1586501400000.0,0.0384
1586502900000.0,0.063
1586505900000.0,0.0421
1586509500000.0,0.0444
1586512500000.0,0.0496
1586517300000.0,0.0398
1586522100000.0,0.0317
1586526000000.0,0.0417
1586528100000.0,0.0413
1586530800000.0,0.0667
1586532300000.0,0.0397
1586533500000.0,0.0386
1586535300000.0,0.0548
1586538300000.0,0.0296
1586541300000.0,0.0638
1586545200000.0,0.032
1586548500000.0,0.0647
1586554500000.0,0.0239
1586559900000.0,0.0593
1586565600000.0,0.0549
1586571600000.0,0.0316
1586579400000.0,0.0532
1586587800000.0,0.0572
1586592300000.0,0.0569
1586598300000.0,0.0462
1586603400000.0,0.0459
1586611800000.0,0.0605
1586616000000.0,0.0516
1586622300000.0,0.0652
1586625600000.0,0.0522
1586631300000.0,0.0585
1586635800000.0,0.0309
1586641800000.0,0.0564
1586646000000.0,0.0469
1586652300000.0,0.0552
1586658300000.0,0.0359
1586667600000.0,0.0414
1586678700000.0,0.0618
1586689200000.0,0.0397
1586694300000.0,0.0509
1586697000000.0,0.037
1586701500000.0,0.0565
1586703000000.0,0.0584
1586706300000.0,0.0308
1586707800000.0,0.0635
1586709000000.0,0.0518
1586710800000.0,0.0612
1586712000000.0,0.0544
1586714100000.0,0.0586
1586718600000.0,0.0451
1586723700000.0,0.0491
1586728500000.0,0.0466
1586730300000.0,0.0468
1586733900000.0,0.0333
1586736000000.0,0.0557
1586736600000.0,0.0499
1586737800000.0,0.055
1586738100000.0,0.0297
1586739300000.0,0.0447
1586741700000.0,0.035
1586744700000.0,0.0695
1586749800000.0,0.0494
1586754600000.0,0.0495
1586761200000.0,0.0404
1586766300000.0,0.0513
1586772600000.0,0.039
1586778000000.0,0.0545
1586779200000.0,0.043
1586779800000.0,0.0352
1586784300000.0,0.0491
1586786400000.0,0.0433
1586787300000.0,0.0469
1586790300000.0,0.0397
1586793000000.0,0.0432
1586795700000.0,0.0557
1586802300000.0,0.052
1586808300000.0,0.0428
1586812200000.0,0.0501
1586815500000.0,0.0766
1586820000000.0,0.0599
1586826300000.0,0.0411
1586834700000.0,0.0415
1586838600000.0,0.0705
1586846100000.0,0.0464
1586850900000.0,0.0492
1586853600000.0,0.0507
1586858400000.0,0.0496
1586862300000.0,0.061
1586866800000.0,0.0471
1586871600000.0,0.046
1586874000000.0,0.0438
1586875800000.0,0.0557
1586879700000.0,0.0558
1586882700000.0,0.0589
1586886300000.0,0.0522
1586891700000.0,0.054
1586896800000.0,0.0416
1586903100000.0,0.0589
1586909700000.0,0.0622
1586917200000.0,0.0713
1586923500000.0,0.0633
1586931000000.0,0.0626
1586938200000.0,0.042
1586942700000.0,0.046
1586947800000.0,0.0556
1586949300000.0,0.0466
1586952300000.0,0.0418
1586954400000.0,0.0479
1586956800000.0,0.0571
1586961300000.0,0.067
1586966100000.0,0.0592
1586970900000.0,0.0448
1586977800000.0,0.0364
1586986800000.0,0.053
1586991900000.0,0.0342
1586994300000.0,0.047
1586995500000.0,0.0619
1586997000000.0,0.0586
1587000000000.0,0.0491
1587001800000.0,0.0464
1587006300000.0,0.0529
1587010500000.0,0.0406
1587018000000.0,0.0619
1587020700000.0,0.0372
1587021300000.0,0.0357
1587021600000.0,0.0557
1587022500000.0,0.0417
1587024300000.0,0.0507
1587026100000.0,0.0457
1587027300000.0,0.0534
1587029400000.0,0.0655
1587033000000.0,0.0488
1587034200000.0,0.057
1587036600000.0,0.0563
1587038700000.0,0.0655
1587041400000.0,0.0518
1587043800000.0,0.0425
1587046200000.0,0.0449
1587049800000.0,0.0475
1587052500000.0,0.0618
1587054600000.0,0.0411
1587056700000.0,0.0557
1587062400000.0,0.0485
1587066600000.0,0.0451
1587067800000.0,0.0572
1587072000000.0,0.0651
1587075000000.0,0.0339
1587078000000.0,0.0539
1587079500000.0,0.045
1587081900000.0,0.0411
1587083700000.0,0.0442
1587089100000.0,0.0499
1587095700000.0,0.0634
1587100200000.0,0.0389
1587105600000.0,0.0444
1587111000000.0,0.0383
1587116100000.0,0.0652
1587120000000.0,0.0481
1587124800000.0,0.0435
1587130200000.0,0.0564
1587132000000.0,0.0493
1587135600000.0,0.0406
1587139500000.0,0.065
1587147900000.0,0.058
1587154200000.0,0.0479
1587162600000.0,0.0377
1587166500000.0,0.046
1587167700000.0,0.065
1587172800000.0,0.0518
1587180300000.0,0.0556
1587191400000.0,0.0365
1587204300000.0,0.0565
1587211200000.0,0.0466
1587214800000.0,0.0411
1587216300000.0,0.0513
1587218100000.0,0.0355
1587220500000.0,0.052
1587225600000.0,0.0419
1587227400000.0,0.0498
1587232200000.0,0.0429
1587241200000.0,0.0649
1587249900000.0,0.0566
1587253200000.0,0.0648
1587257100000.0,0.0598
1587268200000.0,0.0452
1587275700000.0,0.0553
1587277500000.0,0.0443
1587283800000.0,0.0547
1587291600000.0,0.0683
1587300600000.0,0.0611
1587304200000.0,0.0429
1587306300000.0,0.0606
1587311100000.0,0.0545
1587316800000.0,0.0624
1587323700000.0,0.0484
1587333300000.0,0.0547
1587337200000.0,0.0394
1587341100000.0,0.0238
1587345000000.0,0.0295
1587352500000.0,0.0466
1587357900000.0,0.0372
1587365700000.0,0.0578
1587371700000.0,0.0611
1587377700000.0,0.0369
1587378900000.0,0.0524
1587382200000.0,0.0521
1587383400000.0,0.0538
1587384300000.0,0.0688
1587386700000.0,0.0503
1587388500000.0,0.0362
1587392400000.0,0.0603
1587395700000.0,0.0532
1587399900000.0,0.0417
1587403200000.0,0.0531
1587404400000.0,0.0721
1587405000000.0,0.0399
1587405900000.0,0.051
1587406500000.0,0.0529
1587408000000.0,0.043
1587410400000.0,0.0528
1587411600000.0,0.0555
1587413100000.0,0.0707
1587415200000.0,0.0353
1587419700000.0,0.0476
1587425100000.0,0.0355
1587429000000.0,0.0529
1587434400000.0,0.0358
1587441900000.0,0.0579
1587449100000.0,0.0412
1587457500000.0,0.0249
1587462000000.0,0.0495
1587464100000.0,0.0577
1587468300000.0,0.043
1587472200000.0,0.0293
1587476700000.0,0.0607
1587479700000.0,0.0561
1587482400000.0,0.0449
1587486600000.0,0.0592
1587491400000.0,0.0498
1587491700000.0,0.068
1587494700000.0,0.0472
1587499800000.0,0.0478
1587509400000.0,0.0567
1587514800000.0,0.0543
1587519900000.0,0.0415
1587527700000.0,0.0459
1587535200000.0,0.0489
1587539400000.0,0.038
1587542700000.0,0.0579
1587546900000.0,0.0184
1587553200000.0,0.0558
1587558300000.0,0.0551
1587561900000.0,0.0336
1587563100000.0,0.0486
1587564600000.0,0.042
1587566100000.0,0.0253
1587567900000.0,0.0568
1587571500000.0,0.0365
1587574200000.0,0.0637
1587577800000.0,0.0353
1587582300000.0,0.0599
1587590100000.0,0.0415
1587597600000.0,0.0547
1587603300000.0,0.0511
1587607200000.0,0.0635
1587612000000.0,0.0575
1587619800000.0,0.0617
1587622500000.0,0.0548
1587625500000.0,0.0451
1587630600000.0,0.0578
1587636900000.0,0.0449
1587642300000.0,0.0723
1587645000000.0,0.0269
1587647700000.0,0.0387
1587649200000.0,0.0829
1587650700000.0,0.063
1587651000000.0,0.0594
1587651900000.0,0.0475
